_____10. 11. 2021_____
 comment:	Exmpl_4.3_Nnf1-NC-NN_DMSO_meta_2st
 nostates:	2
 nomarkers:	3
 dim:	3
 nodata:	570





+6.509191e+03	+7.826063e+03	+2.374558e+03
+6.493484e+03	+7.800961e+03	+2.364990e+03
+6.462822e+03	+7.757666e+03	+2.379456e+03
+7.808410e+03	+8.164120e+03	+2.237286e+03
+7.828099e+03	+8.161892e+03	+2.303719e+03
+7.844093e+03	+8.195320e+03	+2.295822e+03
+5.895113e+03	+1.201242e+04	+7.933571e+03
+5.862345e+03	+1.201510e+04	+7.967104e+03
+5.835828e+03	+1.196229e+04	+7.925437e+03
+7.130402e+03	+1.271472e+04	+8.320862e+03
+7.136289e+03	+1.274224e+04	+8.325708e+03
+7.168015e+03	+1.271652e+04	+8.335679e+03
+5.981550e+03	+6.846647e+03	+9.653499e+03
+5.940851e+03	+6.836612e+03	+9.663461e+03
+5.918828e+03	+6.875236e+03	+9.696725e+03
+8.149082e+03	+7.414427e+03	+9.184967e+03
+8.173823e+03	+7.389038e+03	+9.215436e+03
+8.188708e+03	+7.420398e+03	+9.160135e+03
+6.988084e+03	+7.380648e+03	+7.330072e+03
+6.969037e+03	+7.343278e+03	+7.238423e+03
+6.932590e+03	+7.370089e+03	+7.258884e+03
+8.560561e+03	+7.370110e+03	+7.464098e+03
+8.583750e+03	+7.381062e+03	+7.479597e+03
+8.614809e+03	+7.429481e+03	+7.471454e+03
+7.331376e+03	+8.646372e+03	+6.045645e+03
+7.302722e+03	+8.663800e+03	+6.040628e+03
+7.277011e+03	+8.610194e+03	+6.028016e+03
+8.994375e+03	+9.408594e+03	+6.183224e+03
+9.017600e+03	+9.409022e+03	+6.177278e+03
+9.051288e+03	+9.435469e+03	+6.156682e+03
+5.058602e+03	+1.379907e+04	+6.892329e+03
+5.065454e+03	+1.380770e+04	+6.916698e+03
+5.117123e+03	+1.378802e+04	+6.953437e+03
+3.416330e+03	+1.275064e+04	+6.441542e+03
+3.363973e+03	+1.274255e+04	+6.421664e+03
+3.347734e+03	+1.271945e+04	+6.395031e+03
+7.917094e+03	+6.660688e+03	+9.100422e+03
+7.926235e+03	+6.648186e+03	+9.130875e+03
+7.973768e+03	+6.675763e+03	+9.077212e+03
+6.539849e+03	+6.400882e+03	+9.606807e+03
+6.522165e+03	+6.375345e+03	+9.631924e+03
+6.458705e+03	+6.402188e+03	+9.594934e+03
+7.709936e+03	+8.080502e+03	+9.259913e+03
+7.712271e+03	+8.083033e+03	+9.292943e+03
+7.670295e+03	+8.074494e+03	+9.246396e+03
+9.136339e+03	+8.568638e+03	+9.150627e+03
+9.147284e+03	+8.570291e+03	+9.156244e+03
+9.188596e+03	+8.586229e+03	+9.122930e+03
+4.426512e+03	+1.342108e+04	+5.577787e+03
+4.400680e+03	+1.340348e+04	+5.595283e+03
+4.371265e+03	+1.341077e+04	+5.611696e+03
+6.231456e+03	+1.385327e+04	+5.689419e+03
+6.247318e+03	+1.385647e+04	+5.709917e+03
+6.311434e+03	+1.384786e+04	+5.742915e+03
+5.660644e+03	+8.870259e+03	+8.394272e+03
+5.653727e+03	+8.839215e+03	+8.390640e+03
+5.620117e+03	+8.820523e+03	+8.417784e+03
+7.052267e+03	+9.434447e+03	+8.468914e+03
+7.050956e+03	+9.470279e+03	+8.480310e+03
+7.092780e+03	+9.476898e+03	+8.451465e+03
+8.335797e+03	+8.743197e+03	+7.875336e+03
+8.344137e+03	+8.765798e+03	+7.861330e+03
+8.375927e+03	+8.789664e+03	+7.895802e+03
+6.877628e+03	+8.104801e+03	+7.117910e+03
+6.882775e+03	+8.106140e+03	+7.031898e+03
+6.900547e+03	+8.098571e+03	+6.969947e+03
+8.114087e+03	+5.400343e+03	+3.971119e+03
+8.084538e+03	+5.413447e+03	+3.934520e+03
+8.055064e+03	+5.402633e+03	+4.048924e+03
+9.628202e+03	+6.237880e+03	+3.892509e+03
+9.647642e+03	+6.238905e+03	+3.892280e+03
+9.683462e+03	+6.305788e+03	+3.885394e+03
+3.856116e+03	+9.911107e+03	+4.711251e+03
+3.851313e+03	+9.905130e+03	+4.678404e+03
+3.824580e+03	+9.871479e+03	+4.673744e+03
+5.055028e+03	+1.035763e+04	+4.340179e+03
+5.078373e+03	+1.035448e+04	+4.313642e+03
+5.123248e+03	+1.039073e+04	+4.338822e+03
+7.268432e+03	+4.770755e+03	+5.684127e+03
+7.310220e+03	+4.771916e+03	+5.670427e+03
+7.333505e+03	+4.790375e+03	+5.713648e+03
+5.658081e+03	+4.531021e+03	+5.384736e+03
+5.647175e+03	+4.557276e+03	+5.379718e+03
+5.600736e+03	+4.528188e+03	+5.428674e+03
+7.716441e+03	+9.431535e+03	+4.249637e+03
+7.761210e+03	+9.451085e+03	+4.229556e+03
+7.793629e+03	+9.444368e+03	+4.242119e+03
+6.598140e+03	+8.763113e+03	+4.512289e+03
+6.589672e+03	+8.758081e+03	+4.515101e+03
+6.546674e+03	+8.748888e+03	+4.517404e+03
+4.662280e+03	+5.777359e+03	+2.559991e+03
+4.662884e+03	+5.791259e+03	+2.584351e+03
+4.632871e+03	+5.778900e+03	+2.544844e+03
+5.851194e+03	+5.732255e+03	+3.152047e+03
+5.833093e+03	+5.695095e+03	+3.120359e+03
+5.793107e+03	+5.718481e+03	+3.177737e+03
+5.622385e+03	+5.246029e+03	+9.558407e+03
+5.602734e+03	+5.222937e+03	+9.591794e+03
+5.572789e+03	+5.234947e+03	+9.538919e+03
+7.573411e+03	+5.466991e+03	+9.681870e+03
