_____3. 12. 2021_____
 comment:	Exmpl_3.5_Nnf1-NC-NN_Noc_meta
 nostates:	1
 nomarkers:	3
 dim:	3
 nodata:	238





+4.025368e+03	+1.242974e+04	+6.476301e+03
+4.005940e+03	+1.243021e+04	+6.488959e+03
+3.999247e+03	+1.240524e+04	+6.485005e+03
+4.547059e+03	+1.309424e+04	+5.937072e+03
+4.548698e+03	+1.314810e+04	+5.879555e+03
+4.578982e+03	+1.309083e+04	+5.890121e+03
+8.143605e+03	+2.842687e+03	+7.791293e+03
+8.149067e+03	+2.836420e+03	+7.814852e+03
+8.135734e+03	+2.849123e+03	+7.872104e+03
+7.396159e+03	+3.194127e+03	+8.031860e+03
+7.374122e+03	+3.177819e+03	+8.038693e+03
+7.369455e+03	+3.188336e+03	+8.030131e+03
+6.043097e+03	+1.410820e+04	+7.080654e+03
+6.000659e+03	+1.410156e+04	+7.096839e+03
+6.015976e+03	+1.407746e+04	+7.036349e+03
+6.896175e+03	+1.353696e+04	+7.240140e+03
+6.896637e+03	+1.351668e+04	+7.257127e+03
+6.914678e+03	+1.349161e+04	+7.200140e+03
+8.807403e+03	+1.038942e+04	+6.098925e+03
+8.776145e+03	+1.043095e+04	+6.110578e+03
+8.796595e+03	+1.044854e+04	+6.042325e+03
+9.564642e+03	+9.921670e+03	+6.074496e+03
+9.580973e+03	+9.898347e+03	+6.044024e+03
+9.550222e+03	+9.925153e+03	+6.049883e+03
+1.190276e+04	+1.067837e+04	+6.606443e+03
+1.189087e+04	+1.066734e+04	+6.618872e+03
+1.183048e+04	+1.066697e+04	+6.719045e+03
+1.188707e+04	+1.168759e+04	+6.414775e+03
+1.192159e+04	+1.168526e+04	+6.455100e+03
+1.191380e+04	+1.168824e+04	+6.443936e+03
+1.300979e+04	+6.485224e+03	+6.220729e+03
+1.302056e+04	+6.479139e+03	+6.159546e+03
+1.298910e+04	+6.466439e+03	+6.253167e+03
+1.390393e+04	+6.599894e+03	+6.249331e+03
+1.391843e+04	+6.590151e+03	+6.213974e+03
+1.389168e+04	+6.571350e+03	+6.192413e+03
+1.089558e+04	+6.083819e+03	+7.921614e+03
+1.088974e+04	+6.086357e+03	+7.969721e+03
+1.094558e+04	+6.089508e+03	+7.968401e+03
+1.132196e+04	+5.241063e+03	+8.025334e+03
+1.133531e+04	+5.224344e+03	+8.096103e+03
+1.137861e+04	+5.250119e+03	+8.013231e+03
+8.673342e+03	+5.719552e+03	+8.760146e+03
+8.675409e+03	+5.755458e+03	+8.798189e+03
+8.653169e+03	+5.761283e+03	+8.839763e+03
+8.249962e+03	+6.556747e+03	+8.271395e+03
+8.289167e+03	+6.580073e+03	+8.232026e+03
+8.332244e+03	+6.621605e+03	+8.264326e+03
+7.102243e+03	+6.090448e+03	+6.121699e+03
+7.064373e+03	+6.061806e+03	+6.099048e+03
+7.039747e+03	+6.052889e+03	+6.117632e+03
+8.016477e+03	+6.435027e+03	+5.569229e+03
+8.037206e+03	+6.422408e+03	+5.574771e+03
+8.032495e+03	+6.454903e+03	+5.498545e+03
+3.571849e+03	+1.068835e+04	+6.527851e+03
+3.586251e+03	+1.068812e+04	+6.507416e+03
+3.563148e+03	+1.064721e+04	+6.452936e+03
+3.270681e+03	+9.749962e+03	+6.945054e+03
+3.226878e+03	+9.749211e+03	+6.931094e+03
+3.305800e+03	+9.798900e+03	+7.001185e+03
+9.061433e+03	+1.160960e+04	+6.074059e+03
+9.038428e+03	+1.163504e+04	+6.079052e+03
+9.047418e+03	+1.158774e+04	+6.044916e+03
+1.003810e+04	+1.146303e+04	+6.430721e+03
+1.007714e+04	+1.146553e+04	+6.461267e+03
+1.001855e+04	+1.150273e+04	+6.456539e+03
+4.726762e+03	+4.562322e+03	+6.950363e+03
+4.708842e+03	+4.563363e+03	+6.921822e+03
+4.721048e+03	+4.569549e+03	+6.905567e+03
+5.583148e+03	+3.996315e+03	+6.893966e+03
+5.562901e+03	+3.965312e+03	+6.855904e+03
+5.580089e+03	+3.974903e+03	+6.836199e+03
+1.339882e+04	+5.791934e+03	+8.495645e+03
+1.341730e+04	+5.740722e+03	+8.507514e+03
+1.341902e+04	+5.739864e+03	+8.538006e+03
+1.414426e+04	+6.562245e+03	+8.103123e+03
+1.414560e+04	+6.592772e+03	+8.121803e+03
+1.415794e+04	+6.572453e+03	+8.136721e+03
+6.564393e+03	+4.439003e+03	+6.759689e+03
+6.608175e+03	+4.468868e+03	+6.761091e+03
+6.563208e+03	+4.435330e+03	+6.783063e+03
+6.235355e+03	+5.478019e+03	+6.891414e+03
+6.235016e+03	+5.474195e+03	+6.868383e+03
+6.237420e+03	+5.507276e+03	+6.891671e+03
+9.003614e+03	+1.315251e+04	+3.176536e+03
+8.994561e+03	+1.315097e+04	+3.180682e+03
+9.020835e+03	+1.311108e+04	+3.118521e+03
+9.652233e+03	+1.290473e+04	+3.920439e+03
+9.662084e+03	+1.291871e+04	+3.901364e+03
+9.678230e+03	+1.290618e+04	+3.931037e+03
+1.336667e+04	+9.853409e+03	+4.606155e+03
+1.339583e+04	+9.818292e+03	+4.610753e+03
+1.334676e+04	+9.804219e+03	+4.662639e+03
+1.412853e+04	+1.038227e+04	+4.056267e+03
+1.417616e+04	+1.035946e+04	+3.995570e+03
+1.417323e+04	+1.033726e+04	+3.946116e+03
+1.507708e+04	+9.899246e+03	+2.742188e+03
+1.507568e+04	+9.852052e+03	+2.744385e+03
+1.505275e+04	+9.872907e+03	+2.742116e+03
+1.511809e+04	+1.065975e+04	+2.957938e+03
+1.513345e+04	+1.069365e+04	+2.925741e+03
+1.513689e+04	+1.067377e+04	+2.946150e+03
+1.286084e+04	+5.952588e+03	+6.768965e+03
+1.283420e+04	+5.942090e+03	+6.792941e+03
+1.286307e+04	+5.926431e+03	+6.778576e+03
+1.304919e+04	+6.749165e+03	+7.099315e+03
+1.308826e+04	+6.802464e+03	+7.127516e+03
+1.305245e+04	+6.772182e+03	+7.175791e+03
+1.196834e+04	+4.729912e+03	+2.695566e+03
+1.197953e+04	+4.732959e+03	+2.694507e+03
+1.197702e+04	+4.746932e+03	+2.655163e+03
+1.149848e+04	+5.409753e+03	+3.264748e+03
