_____18. 11. 2021_____
 comment:	Exmpl_3.2_CC-NC-NN_DMSO_meta
 nostates:	1
 nomarkers:	3
 dim:	3
 nodata:	72





+6.205775e+03	+4.787121e+03	+5.247532e+03
+6.218036e+03	+4.806883e+03	+5.205379e+03
+6.179147e+03	+4.842870e+03	+5.232030e+03
+5.660002e+03	+3.706991e+03	+5.514419e+03
+5.663096e+03	+3.681475e+03	+5.524678e+03
+5.652080e+03	+3.650690e+03	+5.519163e+03
+8.310565e+03	+5.962297e+03	+5.801652e+03
+8.316831e+03	+5.978339e+03	+5.823758e+03
+8.350192e+03	+6.017512e+03	+5.774042e+03
+8.042746e+03	+4.988822e+03	+5.691660e+03
+8.028527e+03	+4.979639e+03	+5.811618e+03
+8.042312e+03	+4.931542e+03	+5.731989e+03
+9.517778e+03	+3.573309e+03	+7.925032e+03
+9.540324e+03	+3.496391e+03	+7.935204e+03
+9.502931e+03	+3.477491e+03	+7.906027e+03
+9.929812e+03	+5.370509e+03	+7.342579e+03
+9.909320e+03	+5.348093e+03	+7.375872e+03
+9.867038e+03	+5.322234e+03	+7.365589e+03
+8.335288e+03	+5.238939e+03	+7.035035e+03
+8.304732e+03	+5.274382e+03	+7.109349e+03
+8.309095e+03	+5.330613e+03	+7.075167e+03
+8.006965e+03	+4.303988e+03	+7.420795e+03
+7.985847e+03	+4.256773e+03	+7.416282e+03
+7.995743e+03	+4.239573e+03	+7.399155e+03
+6.045421e+03	+6.549990e+03	+4.540613e+03
+6.061849e+03	+6.570126e+03	+4.535701e+03
+6.062818e+03	+6.605545e+03	+4.633225e+03
+6.053436e+03	+5.549436e+03	+4.356444e+03
+6.049914e+03	+5.496288e+03	+4.251492e+03
+5.994372e+03	+5.477237e+03	+4.319650e+03
+1.197397e+04	+5.652760e+03	+3.722204e+03
+1.199664e+04	+5.691220e+03	+3.675039e+03
+1.194846e+04	+5.716482e+03	+3.750588e+03
+1.164561e+04	+4.690533e+03	+3.542324e+03
+1.161612e+04	+4.665942e+03	+3.514284e+03
+1.156110e+04	+4.637364e+03	+3.620862e+03
+6.372722e+03	+3.089942e+03	+6.896206e+03
+6.330620e+03	+3.057821e+03	+6.925788e+03
+6.358273e+03	+3.005446e+03	+6.873035e+03
+6.513428e+03	+3.979031e+03	+7.223949e+03
+6.522032e+03	+3.996229e+03	+7.243238e+03
+6.535099e+03	+4.048085e+03	+7.165509e+03
+7.891356e+03	+7.539381e+03	+3.768366e+03
+7.895326e+03	+7.587965e+03	+3.784413e+03
+7.877986e+03	+7.618321e+03	+3.802619e+03
+8.104310e+03	+9.368438e+03	+3.662220e+03
+8.114407e+03	+9.401500e+03	+3.688284e+03
+8.131997e+03	+9.462466e+03	+3.673667e+03
+2.880477e+03	+6.285306e+03	+6.181254e+03
+2.879256e+03	+6.262934e+03	+6.104370e+03
+2.888348e+03	+6.196310e+03	+6.079893e+03
+3.094859e+03	+7.892247e+03	+6.481674e+03
+3.033269e+03	+7.879668e+03	+6.481221e+03
+3.058348e+03	+7.808764e+03	+6.493102e+03
+3.711812e+03	+8.672547e+03	+6.285228e+03
+3.733625e+03	+8.666257e+03	+6.275923e+03
+3.795972e+03	+8.679198e+03	+6.261139e+03
+3.238591e+03	+7.159034e+03	+6.207711e+03
+3.250628e+03	+7.157673e+03	+6.208152e+03
+3.334112e+03	+7.147344e+03	+6.199266e+03
+1.001952e+04	+3.855843e+03	+2.796843e+03
+1.007572e+04	+3.876223e+03	+2.813626e+03
+1.003799e+04	+3.918336e+03	+2.746013e+03
+9.578591e+03	+2.971173e+03	+3.343036e+03
+9.610478e+03	+2.910382e+03	+3.315205e+03
+9.616525e+03	+2.862891e+03	+3.303079e+03
+1.171906e+04	+6.704526e+03	+5.085569e+03
+1.173197e+04	+6.736677e+03	+5.065981e+03
+1.173159e+04	+6.709045e+03	+5.024909e+03
+1.179352e+04	+4.784394e+03	+5.576013e+03
+1.176501e+04	+4.821625e+03	+5.645488e+03
+1.178161e+04	+4.858702e+03	+5.582474e+03
+4.914528e+03	+6.594638e+03	+3.620781e+03
+4.933450e+03	+6.630539e+03	+3.544525e+03
+4.933654e+03	+6.656464e+03	+3.588412e+03
+5.014210e+03	+7.962252e+03	+3.943329e+03
+4.989980e+03	+7.950230e+03	+3.905133e+03
+4.958902e+03	+7.894430e+03	+4.020094e+03
+5.000854e+03	+7.665815e+03	+5.727215e+03
+5.011592e+03	+7.666654e+03	+5.717060e+03
+5.060851e+03	+7.695729e+03	+5.752771e+03
+4.613160e+03	+9.212132e+03	+5.317588e+03
+4.619740e+03	+9.263464e+03	+5.360207e+03
+4.621809e+03	+9.300708e+03	+5.363802e+03
+7.541767e+03	+1.009231e+04	+7.350956e+03
+7.459959e+03	+1.007492e+04	+7.365527e+03
+7.437280e+03	+1.009594e+04	+7.343498e+03
+8.472299e+03	+9.425997e+03	+7.653114e+03
+8.492834e+03	+9.412054e+03	+7.656303e+03
+8.512724e+03	+9.394914e+03	+7.682546e+03
+8.613624e+03	+7.184016e+03	+5.241211e+03
+8.596749e+03	+7.218010e+03	+5.216321e+03
+8.552803e+03	+7.225185e+03	+5.224713e+03
+9.598926e+03	+6.871540e+03	+5.220626e+03
+9.639379e+03	+6.899337e+03	+5.190971e+03
+9.695660e+03	+6.879289e+03	+5.219065e+03
+8.407774e+03	+6.873837e+03	+6.145686e+03
+8.442798e+03	+6.889453e+03	+6.163935e+03
+8.502939e+03	+6.895102e+03	+6.131770e+03
+7.514406e+03	+6.675599e+03	+6.076440e+03
+7.475692e+03	+6.661963e+03	+6.101050e+03
+7.439308e+03	+6.650382e+03	+6.036784e+03
+6.565185e+03	+5.718241e+03	+3.381966e+03
+6.514095e+03	+5.705744e+03	+3.437849e+03
+6.505054e+03	+5.772068e+03	+3.438629e+03
+7.668871e+03	+5.354582e+03	+3.148471e+03
+7.704490e+03	+5.354402e+03	+3.163082e+03
+7.715185e+03	+5.316164e+03	+3.139483e+03
+1.194339e+04	+1.233400e+04	+4.186168e+03
+1.199642e+04	+1.232934e+04	+4.154289e+03
+1.199533e+04	+1.228041e+04	+4.203783e+03
+1.062931e+04	+1.291616e+04	+4.208860e+03
+1.060505e+04	+1.294422e+04	+4.215015e+03
+1.054884e+04	+1.293421e+04	+4.218157e+03
+6.571636e+03	+7.433359e+03	+2.839416e+03
+6.608032e+03	+7.431135e+03	+2.872223e+03
+6.652872e+03	+7.421183e+03	+2.828225e+03
+5.161433e+03	+7.962581e+03	+3.164709e+03
+5.116951e+03	+7.925343e+03	+3.193676e+03
+5.081184e+03	+7.954400e+03	+3.219204e+03
+7.472723e+03	+4.746745e+03	+7.384223e+03
+7.519768e+03	+4.751406e+03	+7.390740e+03
+7.561141e+03	+4.768551e+03	+7.386001e+03
+6.003999e+03	+5.086216e+03	+7.098651e+03
+5.983989e+03	+5.104163e+03	+7.088913e+03
