_____11. 2. 2022_____
 comment:	Exmpl_S16.6.5_CC-NC-NN_DMSO_lprometa
 nostates:	1
 nomarkers:	3
 dim:	3
 nodata:	134





+5.101464e+03	+9.655571e+03	+6.130222e+03
+5.157389e+03	+9.667168e+03	+6.157947e+03
+5.199548e+03	+9.694276e+03	+6.158593e+03
+5.526355e+03	+1.063469e+04	+6.468747e+03
+5.490742e+03	+1.066304e+04	+6.507750e+03
+5.515647e+03	+1.068058e+04	+6.494429e+03
+8.478567e+03	+7.554700e+03	+6.411712e+03
+8.465464e+03	+7.591236e+03	+6.536510e+03
+8.490018e+03	+7.604232e+03	+6.511116e+03
+8.086901e+03	+6.630371e+03	+6.993071e+03
+8.089607e+03	+6.635779e+03	+7.028690e+03
+8.093852e+03	+6.648391e+03	+7.058563e+03
+8.263602e+03	+8.997068e+03	+5.046814e+03
+8.272749e+03	+8.978085e+03	+5.023111e+03
+8.323717e+03	+8.972041e+03	+4.953789e+03
+7.367154e+03	+8.380714e+03	+4.890378e+03
+7.354637e+03	+8.351312e+03	+4.834247e+03
+7.355149e+03	+8.324536e+03	+4.751380e+03
+6.820784e+03	+8.877029e+03	+7.281488e+03
+6.783125e+03	+8.863573e+03	+7.250133e+03
+6.760050e+03	+8.822344e+03	+7.257682e+03
+7.593513e+03	+9.827326e+03	+7.658898e+03
+7.611267e+03	+9.869699e+03	+7.632006e+03
+7.641419e+03	+9.868642e+03	+7.642715e+03
+6.930635e+03	+1.020335e+04	+3.637699e+03
+6.952794e+03	+1.017100e+04	+3.567491e+03
+6.885696e+03	+1.014714e+04	+3.577045e+03
+7.998023e+03	+1.084110e+04	+4.324521e+03
+8.038309e+03	+1.087487e+04	+4.311533e+03
+8.092094e+03	+1.086440e+04	+4.370584e+03
+1.006671e+04	+8.112170e+03	+3.383106e+03
+1.011732e+04	+8.137252e+03	+3.319200e+03
+1.011025e+04	+8.159759e+03	+3.356112e+03
+8.743017e+03	+7.239722e+03	+3.824965e+03
+8.713986e+03	+7.181845e+03	+3.713271e+03
+8.692189e+03	+7.173237e+03	+3.670278e+03
+1.004695e+04	+7.206608e+03	+4.180345e+03
+1.004704e+04	+7.185135e+03	+4.094560e+03
+9.977086e+03	+7.202170e+03	+4.098420e+03
+1.093568e+04	+7.640262e+03	+4.732296e+03
+1.097382e+04	+7.702496e+03	+4.735389e+03
+1.099707e+04	+7.729466e+03	+4.831658e+03
+1.024870e+04	+7.323601e+03	+5.460848e+03
+1.021201e+04	+7.295110e+03	+5.497536e+03
+1.018325e+04	+7.281763e+03	+5.466563e+03
+1.160651e+04	+7.882542e+03	+5.837462e+03
+1.163703e+04	+7.877513e+03	+5.865196e+03
+1.167488e+04	+7.909147e+03	+5.896272e+03
+1.073842e+04	+8.270273e+03	+6.359699e+03
+1.069884e+04	+8.233686e+03	+6.389059e+03
+1.066610e+04	+8.180877e+03	+6.351929e+03
+1.130426e+04	+8.656161e+03	+6.667901e+03
+1.131177e+04	+8.679902e+03	+6.712811e+03
