_____11. 2. 2022_____
 comment:	Exmpl_S16.6.6_CC-NC-NN_DMSO_eprometa
 nostates:	1
 nomarkers:	3
 dim:	3
 nodata:	302





+9.767386e+03	+9.854124e+03	+3.583449e+03
+9.728219e+03	+9.871005e+03	+3.499545e+03
+9.717439e+03	+9.878373e+03	+3.608377e+03
+1.070871e+04	+1.044768e+04	+3.811731e+03
+1.073610e+04	+1.046738e+04	+3.727981e+03
+1.070602e+04	+1.046115e+04	+3.867329e+03
+8.153313e+03	+9.084070e+03	+4.986827e+03
+8.127647e+03	+9.074048e+03	+5.095640e+03
+8.112778e+03	+9.082101e+03	+5.011187e+03
+9.570977e+03	+9.199971e+03	+4.923476e+03
+9.580854e+03	+9.191070e+03	+4.955226e+03
+9.596206e+03	+9.202072e+03	+4.867055e+03
+9.482887e+03	+1.053095e+04	+6.384822e+03
+9.479150e+03	+1.049502e+04	+6.509303e+03
+9.473566e+03	+1.045819e+04	+6.416337e+03
+8.685307e+03	+9.524073e+03	+6.152847e+03
+8.655015e+03	+9.517075e+03	+6.282720e+03
+8.584214e+03	+9.481152e+03	+6.188173e+03
+1.030482e+04	+3.954345e+03	+4.841280e+03
+1.026327e+04	+3.919623e+03	+4.786670e+03
+1.027379e+04	+3.956504e+03	+4.756607e+03
+1.083685e+04	+4.277227e+03	+5.303576e+03
+1.081718e+04	+4.275930e+03	+5.440724e+03
+1.087979e+04	+4.323722e+03	+5.319543e+03
+6.904775e+03	+5.946373e+03	+4.148731e+03
+6.906110e+03	+5.943580e+03	+4.133787e+03
+6.939008e+03	+5.961882e+03	+4.162367e+03
+5.571385e+03	+6.228861e+03	+4.450755e+03
+5.558264e+03	+6.208568e+03	+4.441038e+03
+5.549120e+03	+6.267328e+03	+4.561322e+03
+4.497307e+03	+6.103669e+03	+2.830553e+03
+4.505939e+03	+6.127752e+03	+2.767450e+03
+4.521321e+03	+6.137499e+03	+2.806730e+03
+5.524905e+03	+5.895797e+03	+2.765890e+03
+5.555747e+03	+5.912319e+03	+2.749221e+03
+5.490561e+03	+5.852482e+03	+2.779289e+03
+4.964305e+03	+1.055201e+04	+4.616769e+03
+4.977830e+03	+1.056878e+04	+4.530127e+03
+4.988020e+03	+1.055247e+04	+4.557661e+03
+6.292451e+03	+1.106078e+04	+4.500836e+03
+6.301701e+03	+1.105348e+04	+4.495768e+03
+6.326328e+03	+1.104336e+04	+4.506373e+03
+1.260706e+04	+1.102694e+04	+4.203415e+03
+1.260843e+04	+1.107376e+04	+4.224181e+03
+1.257495e+04	+1.108829e+04	+4.270681e+03
+1.112271e+04	+1.162223e+04	+4.879163e+03
+1.114843e+04	+1.168837e+04	+4.894502e+03
+1.117919e+04	+1.163825e+04	+4.946044e+03
+1.044856e+04	+9.475186e+03	+2.605342e+03
+1.041127e+04	+9.488437e+03	+2.622512e+03
+1.037931e+04	+9.447942e+03	+2.566269e+03
+9.613691e+03	+9.225804e+03	+2.761010e+03
+9.631884e+03	+9.257290e+03	+2.651833e+03
+9.658267e+03	+9.234366e+03	+2.651139e+03
+1.009896e+04	+8.613894e+03	+2.147916e+03
